PUNKT;GRAD;SSID;BSS;RSSI;KANAL
1.19;270;HFU Open;86:8A:20:0F:34:36;-84;48
1.19;270;HFU Guest;78:8A:20:0F:1C:63;-70;1
1.19;270;HFU Guest;78:8A:20:0F:1C:63;-68;1
1.19;270;RIS-Labor;86:83:C2:21:95:67;-90;11
1.19;270;RIS-Labor;86:83:C2:70:21:C3;-79;40
1.19;270;RIS-Labor;86:83:C2:70:21:C3;-81;40
1.19;270;HFU Guest;74:83:C2:70:21:C3;-79;40
1.19;270;HFU Guest;74:83:C2:70:21:C3;-81;40
1.19;270;HFU Guest;78:8A:20:0F:32:CB;-50;6
1.19;270;HFU Guest;78:8A:20:0F:32:CB;-51;6
1.19;270;HFU Guest;B4:FB:E4:4E:13:20;-89;44
1.19;270;HFU Guest;B4:FB:E4:4E:13:20;-88;44
1.19;270;eduroam;6A:D7:9A:28:9B:6D;-83;48
1.19;270;eduroam;6A:D7:9A:28:9B:6D;-85;48
1.19;270;eduroam;82:8A:20:0F:1C:63;-70;1
1.19;270;eduroam;82:8A:20:0F:1C:63;-68;1
1.19;270;HFU Guest;78:8A:20:0F:32:C2;-75;36
1.19;270;HFU Guest;78:8A:20:0F:32:C2;-77;36
1.19;270;eduroam;82:8A:20:0F:32:CB;-50;6
1.19;270;eduroam;82:8A:20:0F:32:CB;-51;6
1.19;270;HFU Guest;B4:FB:E4:4D:14:C8;-78;11
1.19;270;HFU Guest;B4:FB:E4:4D:14:C8;-74;11
1.19;270;HFU Guest;78:8A:20:0A:F9:7F;-93;6
1.19;270;HFU Guest;78:8A:20:0A:F9:7F;-93;6
1.19;270;HFU Open;C2:FB:E4:80:96:DA;-83;1
1.19;270;HFU Open;C2:FB:E4:80:96:DA;-80;1
1.19;270;eduroam;82:8A:20:0F:32:C2;-76;36
1.19;270;eduroam;82:8A:20:0F:32:C2;-80;36
1.19;270;HFU Guest;B4:FB:E4:4E:14:C8;-80;44
1.19;270;HFU Guest;B4:FB:E4:4E:14:C8;-73;44
1.19;270;HFU Open;86:8A:20:0F:34:37;-90;1
1.19;270;HFU Guest;78:8A:20:0F:32:63;-89;6
1.19;270;HFU Guest;78:8A:20:0F:32:63;-91;6
1.19;270;HFU Open;C2:FB:E4:80:96:D9;-83;36
1.19;270;HFU Open;C2:FB:E4:80:96:D9;-83;36
1.19;270;RIS-Labor;86:83:C2:70:21:C4;-77;1
1.19;270;RIS-Labor;86:83:C2:70:21:C4;-83;1
1.19;270;HFU Guest;74:83:C2:70:21:C4;-78;1
1.19;270;HFU Guest;74:83:C2:70:21:C4;-83;1
1.19;270;eduroam;BE:FB:E4:80:96:DA;-81;1
1.19;270;eduroam;BE:FB:E4:80:96:DA;-80;1
1.19;270;HFU Open;86:8A:20:0F:1C:62;-69;36
1.19;270;HFU Open;86:8A:20:0F:1C:62;-69;36
1.19;270;HFU Open;C2:FB:E4:C7:5F:07;-87;11
1.19;270;HFU Open;C2:FB:E4:C7:5F:07;-87;11
1.19;270;eduroam;BE:FB:E4:80:96:D9;-83;36
1.19;270;eduroam;BE:FB:E4:80:96:D9;-83;36
1.19;270;HFU Guest;B4:FB:E4:84:75:A5;-89;6
1.19;270;HFU Guest;B4:FB:E4:84:75:A5;-88;6
1.19;270;HFU Open;C2:FB:E4:4D:17:84;-84;1
1.19;270;HFU Open;C2:FB:E4:4D:17:84;-86;1
1.19;270;SHLAB01-5;50:C7:BF:31:D3:96;-86;36
1.19;270;SHLAB01-5;50:C7:BF:31:D3:96;-86;36
1.19;270;HFU Open;86:8A:20:0F:32:CA;-52;36
1.19;270;HFU Open;86:8A:20:0F:32:CA;-51;36
1.19;270;HFU Guest;78:8A:20:0F:32:C3;-73;11
1.19;270;HFU Guest;78:8A:20:0F:32:C3;-70;11
1.19;270;HFU Open;C2:FB:E4:4E:17:84;-86;44
1.19;270;HFU Open;C2:FB:E4:4E:17:84;-81;44
1.19;270;eduroam;BE:FB:E4:4D:17:84;-78;1
1.19;270;eduroam;BE:FB:E4:4D:17:84;-78;1
1.19;270;HFU Guest;78:8A:20:0F:34:36;-88;48
1.19;270;HFU Guest;78:8A:20:0F:34:36;-84;48
1.19;270;eduroam;82:8A:20:0F:32:C3;-74;11
1.19;270;eduroam;82:8A:20:0F:32:C3;-70;11
1.19;270;eduroam;BE:FB:E4:4E:17:84;-85;44
1.19;270;eduroam;BE:FB:E4:4E:17:84;-81;44
1.19;270;HFU Open;6A:D7:9A:38:9B:6C;-84;6
1.19;270;HFU Open;6A:D7:9A:38:9B:6C;-86;6
1.19;270;eduroam;82:8A:20:0F:34:36;-89;48
1.19;270;eduroam;82:8A:20:0F:34:36;-84;48
1.19;270;eduroam;BE:FB:E4:C7:5F:07;-88;11
1.19;270;eduroam;BE:FB:E4:C7:5F:07;-88;11
1.19;270;HFU Open;86:8A:20:0F:1C:63;-70;1
1.19;270;HFU Open;86:8A:20:0F:1C:63;-68;1
1.19;270;HFU Open;82:83:C2:70:21:C3;-79;40
1.19;270;HFU Open;82:83:C2:70:21:C3;-80;40
1.19;270;HFU Open;C2:FB:E4:4D:13:20;-93;11
1.19;270;HFU Open;C2:FB:E4:4D:13:20;-93;11
1.19;270;SHLAB01;50:C7:BF:31:D3:97;-91;4
1.19;270;SHLAB01;50:C7:BF:31:D3:97;-91;4
1.19;270;HFU Open;86:8A:20:0F:32:CB;-49;6
1.19;270;HFU Open;86:8A:20:0F:32:CB;-51;6
1.19;270;HFU Open;C2:FB:E4:4E:13:20;-89;44
1.19;270;HFU Open;C2:FB:E4:4E:13:20;-88;44
1.19;270;eduroam;7E:83:C2:70:21:C3;-79;40
1.19;270;eduroam;7E:83:C2:70:21:C3;-80;40
1.19;270;eduroam;BE:FB:E4:4D:13:20;-93;11
1.19;270;eduroam;BE:FB:E4:4D:13:20;-93;11
1.19;270;HFU Open;86:8A:20:0F:32:C2;-76;36
1.19;270;HFU Open;86:8A:20:0F:32:C2;-80;36
1.19;270;HFU Guest;B4:FB:E4:80:96:DA;-83;1
1.19;270;HFU Guest;B4:FB:E4:80:96:DA;-80;1
1.19;270;HFU Guest;78:8A:20:0F:34:37;-89;1
1.19;270;HFU Guest;78:8A:20:0F:34:37;-89;1
1.19;270;eduroam;BE:FB:E4:4E:13:20;-89;44
1.19;270;eduroam;BE:FB:E4:4E:13:20;-88;44
1.19;270;HFU Guest;68:D7:9A:68:9B:6C;-84;6
1.19;270;HFU Guest;68:D7:9A:68:9B:6C;-84;6
1.19;270;HFU Guest;B4:FB:E4:80:96:D9;-82;36
1.19;270;HFU Guest;B4:FB:E4:80:96:D9;-83;36
1.19;270;HFU Open;C2:FB:E4:4D:14:C8;-78;11
1.19;270;HFU Open;C2:FB:E4:4D:14:C8;-74;11
1.19;270;HFU Open;86:8A:20:0A:F9:7F;-93;6
1.19;270;HFU Open;86:8A:20:0A:F9:7F;-93;6
1.19;270;HFU Open;6A:D7:9A:38:9B:6D;-83;48
1.19;270;HFU Open;6A:D7:9A:38:9B:6D;-84;48
1.19;270;HFU Open;C2:FB:E4:4E:14:C8;-80;44
1.19;270;HFU Open;C2:FB:E4:4E:14:C8;-73;44
1.19;270;eduroam;82:8A:20:0F:34:37;-87;1
1.19;270;eduroam;82:8A:20:0F:34:37;-87;1
1.19;270;HFU Guest;B4:FB:E4:C7:5F:07;-88;11
1.19;270;HFU Guest;B4:FB:E4:C7:5F:07;-87;11
1.19;270;HFU Guest;78:8A:20:0F:1C:62;-67;36
1.19;270;HFU Guest;78:8A:20:0F:1C:62;-73;36
1.19;270;HFU Open;86:8A:20:0F:32:63;-95;6
1.19;270;HFU Open;86:8A:20:0F:32:63;-95;6
1.19;270;eduroam;BE:FB:E4:4D:14:C8;-78;11
1.19;270;eduroam;BE:FB:E4:4D:14:C8;-78;11
1.19;270;HFU Open;82:83:C2:70:21:C4;-77;1
1.19;270;HFU Open;82:83:C2:70:21:C4;-83;1
1.19;270;HFU Guest;B4:FB:E4:4D:17:84;-78;1
1.19;270;HFU Guest;B4:FB:E4:4D:17:84;-78;1
1.19;270;HFU Guest;78:8A:20:0F:32:CA;-52;36
1.19;270;HFU Guest;78:8A:20:0F:32:CA;-51;36
1.19;270;eduroam;6A:D7:9A:28:9B:6C;-85;6
1.19;270;eduroam;6A:D7:9A:28:9B:6C;-86;6
1.19;270;eduroam;BE:FB:E4:4E:14:C8;-80;44
1.19;270;eduroam;BE:FB:E4:4E:14:C8;-73;44
1.19;270;eduroam;82:8A:20:0F:1C:62;-71;36
1.19;270;eduroam;82:8A:20:0F:1C:62;-73;36
1.19;270;HFU Guest;B4:FB:E4:4E:17:84;-85;44
1.19;270;HFU Guest;B4:FB:E4:4E:17:84;-81;44
1.19;270;HFU Open;C2:FB:E4:84:75:A5;-86;6
1.19;270;HFU Open;C2:FB:E4:84:75:A5;-86;6
1.19;270;eduroam;7E:83:C2:70:21:C4;-76;1
1.19;270;eduroam;7E:83:C2:70:21:C4;-83;1
1.20;0;eduroam;82:8A:20:0F:32:CA;-45;36
1.20;0;eduroam;82:8A:20:0F:32:CA;-46;36
1.20;0;HFU Open;86:8A:20:0F:32:C3;-74;11
1.20;0;HFU Open;86:8A:20:0F:32:C3;-77;11
1.20;0;HFU Guest;68:D7:9A:68:9B:6D;-86;48
1.20;0;HFU Guest;68:D7:9A:68:9B:6D;-86;48
1.20;0;HFU Open;86:8A:20:0F:34:36;-82;48
1.20;0;HFU Open;86:8A:20:0F:34:36;-82;48
1.20;0;HFU Guest;78:8A:20:0F:1C:63;-66;1
1.20;0;HFU Guest;78:8A:20:0F:1C:63;-66;1
1.20;0;RIS-Labor;86:83:C2:21:95:67;-90;11
1.20;0;RIS-Labor;86:83:C2:21:95:67;-89;11
1.20;0;HFU Guest;74:83:C2:70:21:C3;-84;40
1.20;0;HFU Guest;74:83:C2:70:21:C3;-82;40
1.20;0;RIS-Labor;86:83:C2:70:21:C3;-84;40
1.20;0;RIS-Labor;86:83:C2:70:21:C3;-83;40
1.20;0;HFU Guest;B4:FB:E4:4D:13:20;-89;11
1.20;0;HFU Guest;78:8A:20:0F:32:CB;-49;6
1.20;0;HFU Guest;78:8A:20:0F:32:CB;-46;6
1.20;0;HFU Guest;B4:FB:E4:4E:13:20;-84;44
1.20;0;HFU Guest;B4:FB:E4:4E:13:20;-82;44
1.20;0;eduroam;6A:D7:9A:28:9B:6D;-86;48
1.20;0;eduroam;6A:D7:9A:28:9B:6D;-90;48
1.20;0;eduroam;82:8A:20:0F:1C:63;-67;1
1.20;0;eduroam;82:8A:20:0F:1C:63;-67;1
1.20;0;HFU Guest;78:8A:20:0F:32:C2;-82;36
1.20;0;HFU Guest;78:8A:20:0F:32:C2;-82;36
1.20;0;eduroam;82:8A:20:0F:32:CB;-49;6
1.20;0;eduroam;82:8A:20:0F:32:CB;-46;6
1.20;0;HFU Guest;B4:FB:E4:4D:14:C8;-73;11
1.20;0;HFU Guest;B4:FB:E4:4D:14:C8;-71;11
1.20;0;HFU Open;C2:FB:E4:80:96:DA;-81;1
1.20;0;HFU Open;C2:FB:E4:80:96:DA;-81;1
1.20;0;eduroam;82:8A:20:0F:32:C2;-80;36
1.20;0;eduroam;82:8A:20:0F:32:C2;-82;36
1.20;0;HFU Guest;B4:FB:E4:4E:14:C8;-74;44
1.20;0;HFU Guest;B4:FB:E4:4E:14:C8;-74;44
1.20;0;HFU Open;86:8A:20:0F:34:37;-89;1
1.20;0;HFU Guest;78:8A:20:0F:32:63;-90;6
1.20;0;HFU Guest;78:8A:20:0F:32:63;-90;6
1.20;0;HFU Open;C2:FB:E4:80:96:D9;-88;36
1.20;0;HFU Open;C2:FB:E4:80:96:D9;-88;36
1.20;0;RIS-Labor;86:83:C2:70:21:C4;-72;1
1.20;0;RIS-Labor;86:83:C2:70:21:C4;-73;1
1.20;0;HFU Guest;74:83:C2:70:21:C4;-71;1
1.20;0;HFU Guest;74:83:C2:70:21:C4;-72;1
1.20;0;eduroam;BE:FB:E4:80:96:DA;-81;1
1.20;0;eduroam;BE:FB:E4:80:96:DA;-81;1
1.20;0;HFU Open;86:8A:20:0F:1C:62;-75;36
1.20;0;HFU Open;86:8A:20:0F:1C:62;-71;36
1.20;0;HFU Open;C2:FB:E4:C7:5F:07;-87;11
1.20;0;HFU Open;C2:FB:E4:C7:5F:07;-87;11
1.20;0;eduroam;BE:FB:E4:80:96:D9;-88;36
1.20;0;eduroam;BE:FB:E4:80:96:D9;-88;36
1.20;0;HFU Guest;B4:FB:E4:84:75:A5;-89;6
1.20;0;HFU Guest;B4:FB:E4:84:75:A5;-89;6
1.20;0;eduroam;82:8A:20:0F:32:63;-90;6
1.20;0;eduroam;82:8A:20:0F:32:63;-90;6
1.20;0;SHLAB02;60:E3:27:AD:9B:62;-95;5
1.20;0;HFU Open;C2:FB:E4:4D:17:84;-86;1
1.20;0;HFU Open;C2:FB:E4:4D:17:84;-83;1
1.20;0;HFU Open;C2:FB:E4:C8:5F:07;-88;36
1.20;0;HFU Open;C2:FB:E4:C8:5F:07;-88;36
1.20;0;SHLAB01-5;50:C7:BF:31:D3:96;-83;36
1.20;0;SHLAB01-5;50:C7:BF:31:D3:96;-83;36
1.20;0;HFU Open;86:8A:20:0F:32:CA;-48;36
1.20;0;HFU Open;86:8A:20:0F:32:CA;-47;36
1.20;0;HFU Guest;78:8A:20:0F:32:C3;-74;11
1.20;0;HFU Guest;78:8A:20:0F:32:C3;-77;11
1.20;0;HFU Open;C2:FB:E4:4E:17:84;-82;44
1.20;0;HFU Open;C2:FB:E4:4E:17:84;-78;44
1.20;0;HFU Guest;78:8A:20:0F:34:36;-82;48
1.20;0;HFU Guest;78:8A:20:0F:34:36;-82;48
1.20;0;eduroam;82:8A:20:0F:32:C3;-71;11
1.20;0;eduroam;82:8A:20:0F:32:C3;-77;11
1.20;0;eduroam;BE:FB:E4:4E:17:84;-82;44
1.20;0;eduroam;BE:FB:E4:4E:17:84;-78;44
1.20;0;HFU Open;6A:D7:9A:38:9B:6C;-86;6
1.20;0;HFU Open;6A:D7:9A:38:9B:6C;-88;6
1.20;0;eduroam;82:8A:20:0F:34:36;-82;48
1.20;0;eduroam;82:8A:20:0F:34:36;-82;48
1.20;0;eduroam;BE:FB:E4:C7:5F:07;-87;11
1.20;0;eduroam;BE:FB:E4:C7:5F:07;-87;11
1.20;0;HFU Open;86:8A:20:0F:1C:63;-68;1
1.20;0;HFU Open;86:8A:20:0F:1C:63;-68;1
1.20;0;HFU Open;82:83:C2:21:95:67;-89;11
1.20;0;HFU Open;82:83:C2:21:95:67;-89;11
1.20;0;HFU Open;82:83:C2:70:21:C3;-85;40
1.20;0;HFU Open;82:83:C2:70:21:C3;-82;40
1.20;0;HFU Open;C2:FB:E4:4D:13:20;-89;11
1.20;0;SHLAB01;50:C7:BF:31:D3:97;-87;4
1.20;0;SHLAB01;50:C7:BF:31:D3:97;-88;4
1.20;0;HFU Open;86:8A:20:0F:32:CB;-49;6
1.20;0;HFU Open;86:8A:20:0F:32:CB;-46;6
1.20;0;HFU Open;C2:FB:E4:4E:13:20;-84;44
1.20;0;HFU Open;C2:FB:E4:4E:13:20;-82;44
1.20;0;eduroam;7E:83:C2:70:21:C3;-84;40
1.20;0;eduroam;7E:83:C2:70:21:C3;-83;40
1.20;0;eduroam;BE:FB:E4:4D:13:20;-89;11
1.20;0;HFU Open;86:8A:20:0F:32:C2;-82;36
1.20;0;HFU Open;86:8A:20:0F:32:C2;-83;36
1.20;0;HFU Guest;B4:FB:E4:80:96:DA;-81;1
1.20;0;HFU Guest;B4:FB:E4:80:96:DA;-81;1
1.20;0;HFU Guest;78:8A:20:0F:34:37;-89;1
1.20;0;eduroam;BE:FB:E4:4E:13:20;-84;44
1.20;0;eduroam;BE:FB:E4:4E:13:20;-82;44
1.20;0;HFU Guest;B4:FB:E4:80:96:D9;-88;36
1.20;0;HFU Guest;B4:FB:E4:80:96:D9;-88;36
1.20;0;HFU Open;C2:FB:E4:4D:14:C8;-73;11
1.20;0;HFU Open;C2:FB:E4:4D:14:C8;-71;11
1.20;0;HFU Open;6A:D7:9A:38:9B:6D;-85;48
1.20;0;HFU Open;6A:D7:9A:38:9B:6D;-85;48
1.20;0;HFU Guest;78:8A:20:0F:1C:62;-75;36
1.20;0;HFU Guest;78:8A:20:0F:1C:62;-71;36
1.20;0;HFU Open;C2:FB:E4:4E:14:C8;-73;44
1.20;0;HFU Open;C2:FB:E4:4E:14:C8;-72;44
1.20;0;HFU Guest;B4:FB:E4:C7:5F:07;-88;11
1.20;0;HFU Guest;B4:FB:E4:C7:5F:07;-88;11
1.20;0;HFU Open;86:8A:20:0F:32:63;-90;6
1.20;0;HFU Open;86:8A:20:0F:32:63;-90;6
1.20;0;eduroam;BE:FB:E4:4D:14:C8;-72;11
1.20;0;eduroam;BE:FB:E4:4D:14:C8;-71;11
1.20;0;HFU Open;82:83:C2:70:21:C4;-72;1
1.20;0;HFU Open;82:83:C2:70:21:C4;-73;1
1.20;0;HFU Guest;78:8A:20:0F:32:CA;-48;36
1.20;0;HFU Guest;78:8A:20:0F:32:CA;-47;36
1.20;0;eduroam;6A:D7:9A:28:9B:6C;-88;6
1.20;0;eduroam;6A:D7:9A:28:9B:6C;-88;6
1.20;0;eduroam;BE:FB:E4:4E:14:C8;-73;44
1.20;0;eduroam;BE:FB:E4:4E:14:C8;-73;44
1.20;0;eduroam;82:8A:20:0F:1C:62;-72;36
1.20;0;eduroam;82:8A:20:0F:1C:62;-71;36
1.20;0;HFU Guest;B4:FB:E4:4E:17:84;-82;44
1.20;0;HFU Guest;B4:FB:E4:4E:17:84;-78;44
1.20;0;HFU Open;C2:FB:E4:84:75:A5;-90;6
1.20;0;HFU Open;C2:FB:E4:84:75:A5;-90;6
1.20;0;eduroam;7E:83:C2:70:21:C4;-72;1
1.20;0;eduroam;7E:83:C2:70:21:C4;-73;1
1.20;90;eduroam;82:8A:20:0F:32:CA;-57;36
1.20;90;eduroam;82:8A:20:0F:32:CA;-56;36
1.20;90;HFU Open;86:8A:20:0F:32:C3;-68;11
1.20;90;HFU Open;86:8A:20:0F:32:C3;-65;11
1.20;90;HFU Guest;68:D7:9A:68:9B:6D;-89;48
1.20;90;HFU Guest;68:D7:9A:68:9B:6D;-84;48
1.20;90;eduroam;BE:FB:E4:84:75:A5;-84;6
1.20;90;HFU Open;86:8A:20:0F:34:36;-84;48
1.20;90;HFU Open;86:8A:20:0F:34:36;-85;48
1.20;90;HFU Guest;78:8A:20:0F:1C:63;-61;1
1.20;90;HFU Guest;78:8A:20:0F:1C:63;-62;1
1.20;90;RIS-Labor;86:83:C2:21:95:67;-94;11
1.20;90;RIS-Labor;86:83:C2:21:95:67;-92;11
1.20;90;RIS-Labor;86:83:C2:70:21:C3;-77;40
1.20;90;RIS-Labor;86:83:C2:70:21:C3;-78;40
1.20;90;HFU Guest;74:83:C2:70:21:C3;-77;40
1.20;90;HFU Guest;74:83:C2:70:21:C3;-78;40
1.20;90;HFU Guest;74:83:C2:21:95:67;-92;11
1.20;90;HFU Guest;78:8A:20:0F:32:CB;-65;6
1.20;90;HFU Guest;78:8A:20:0F:32:CB;-63;6
1.20;90;HFU Open;C2:FB:E4:C4:CE:42;-90;8
1.20;90;HFU Open;C2:FB:E4:C4:CE:42;-90;8
1.20;90;eduroam;6A:D7:9A:28:9B:6D;-88;48
1.20;90;eduroam;6A:D7:9A:28:9B:6D;-85;48
1.20;90;eduroam;82:8A:20:0F:1C:63;-61;1
1.20;90;eduroam;82:8A:20:0F:1C:63;-62;1
1.20;90;HFU Guest;78:8A:20:0F:32:C2;-73;36
1.20;90;HFU Guest;78:8A:20:0F:32:C2;-73;36
1.20;90;HFU Open;C2:FB:E4:80:84:22;-88;1
1.20;90;eduroam;82:8A:20:0F:32:CB;-65;6
1.20;90;eduroam;82:8A:20:0F:32:CB;-63;6
1.20;90;HFU Guest;B4:FB:E4:4D:14:C8;-74;11
1.20;90;HFU Guest;78:8A:20:0A:F9:7F;-81;6
1.20;90;eduroam;BE:FB:E4:80:84:22;-87;1
1.20;90;HFU Open;C2:FB:E4:80:96:DA;-69;1
1.20;90;HFU Open;C2:FB:E4:80:96:DA;-70;1
1.20;90;HFU Guest;B4:FB:E4:4E:14:C8;-77;44
1.20;90;HFU Guest;B4:FB:E4:4E:14:C8;-77;44
1.20;90;eduroam;82:8A:20:0F:32:C2;-74;36
1.20;90;eduroam;82:8A:20:0F:32:C2;-74;36
1.20;90;HFU Open;C2:FB:E4:80:96:D9;-79;36
1.20;90;HFU Open;C2:FB:E4:80:96:D9;-79;36
1.20;90;RIS-Labor;86:83:C2:70:21:C4;-71;1
1.20;90;RIS-Labor;86:83:C2:70:21:C4;-72;1
1.20;90;HFU Guest;74:83:C2:70:21:C4;-71;1
1.20;90;HFU Guest;74:83:C2:70:21:C4;-72;1
1.20;90;eduroam;82:8A:20:0A:F9:7F;-81;6
1.20;90;eduroam;BE:FB:E4:C4:CE:42;-90;8
1.20;90;eduroam;BE:FB:E4:C4:CE:42;-89;8
1.20;90;eduroam;BE:FB:E4:80:96:DA;-69;1
1.20;90;eduroam;BE:FB:E4:80:96:DA;-70;1
1.20;90;HFU Open;86:8A:20:0F:1C:62;-67;36
1.20;90;HFU Open;86:8A:20:0F:1C:62;-65;36
1.20;90;HFU Open;C2:FB:E4:C7:5F:07;-74;11
1.20;90;HFU Open;C2:FB:E4:C7:5F:07;-73;11
1.20;90;eduroam;BE:FB:E4:80:96:D9;-78;36
1.20;90;eduroam;BE:FB:E4:80:96:D9;-78;36
1.20;90;HFU Guest;B4:FB:E4:84:75:A5;-83;6
1.20;90;HFU Guest;B4:FB:E4:84:75:A5;-83;6
1.20;90;SHLAB02;60:E3:27:AD:9B:62;-77;5
1.20;90;SHLAB02;60:E3:27:AD:9B:62;-76;5
1.20;90;HFU Open;C2:FB:E4:4D:17:84;-90;1
1.20;90;HFU Open;C2:FB:E4:4D:17:84;-91;1
1.20;90;SHLAB01-5;50:C7:BF:31:D3:96;-70;36
1.20;90;SHLAB01-5;50:C7:BF:31:D3:96;-71;36
1.20;90;HFU Open;86:8A:20:0F:32:CA;-56;36
1.20;90;HFU Open;86:8A:20:0F:32:CA;-56;36
1.20;90;HFU Guest;78:8A:20:0F:32:C3;-67;11
1.20;90;HFU Guest;78:8A:20:0F:32:C3;-66;11
1.20;90;HFU Open;C2:FB:E4:4E:17:84;-87;44
1.20;90;HFU Open;C2:FB:E4:4E:17:84;-87;44
1.20;90;eduroam;BE:FB:E4:4D:17:84;-90;1
1.20;90;eduroam;BE:FB:E4:4D:17:84;-91;1
1.20;90;HFU Guest;78:8A:20:0F:34:36;-85;48
1.20;90;HFU Guest;78:8A:20:0F:34:36;-84;48
1.20;90;eduroam;82:8A:20:0F:32:C3;-68;11
1.20;90;eduroam;82:8A:20:0F:32:C3;-65;11
1.20;90;eduroam;BE:FB:E4:4E:17:84;-87;44
1.20;90;eduroam;BE:FB:E4:4E:17:84;-87;44
1.20;90;HFU Open;6A:D7:9A:38:9B:6C;-79;6
1.20;90;HFU Open;6A:D7:9A:38:9B:6C;-79;6
1.20;90;eduroam;82:8A:20:0F:34:36;-84;48
1.20;90;eduroam;82:8A:20:0F:34:36;-85;48
1.20;90;eduroam;BE:FB:E4:C7:5F:07;-74;11
1.20;90;eduroam;BE:FB:E4:C7:5F:07;-73;11
1.20;90;HFU Guest;B4:FB:E4:C4:CE:42;-90;8
1.20;90;HFU Guest;B4:FB:E4:C4:CE:42;-90;8
1.20;90;HFU Open;86:8A:20:0F:1C:63;-61;1
1.20;90;HFU Open;86:8A:20:0F:1C:63;-62;1
1.20;90;HFU Open;82:83:C2:21:95:67;-93;11
1.20;90;HFU Open;82:83:C2:21:95:67;-93;11
1.20;90;HFU Open;82:83:C2:70:21:C3;-77;40
1.20;90;HFU Open;82:83:C2:70:21:C3;-78;40
1.20;90;HFU Guest;B4:FB:E4:80:84:22;-88;1
1.20;90;HFU Open;86:8A:20:0F:32:CB;-65;6
1.20;90;HFU Open;86:8A:20:0F:32:CB;-63;6
1.20;90;SHLAB01;50:C7:BF:31:D3:97;-72;4
1.20;90;SHLAB01;50:C7:BF:31:D3:97;-68;4
1.20;90;eduroam;82:8A:20:0A:EF:67;-93;6
1.20;90;eduroam;82:8A:20:0A:EF:67;-93;6
1.20;90;eduroam;7E:83:C2:70:21:C3;-77;40
1.20;90;eduroam;7E:83:C2:70:21:C3;-79;40
1.20;90;HFU Open;86:8A:20:0F:32:C2;-74;36
1.20;90;HFU Open;86:8A:20:0F:32:C2;-78;36
1.20;90;HFU Guest;B4:FB:E4:80:96:DA;-69;1
1.20;90;HFU Guest;B4:FB:E4:80:96:DA;-70;1
1.20;90;HFU Guest;68:D7:9A:68:9B:6C;-79;6
1.20;90;HFU Open;C2:FB:E4:4D:14:C8;-74;11
1.20;90;HFU Open;C2:FB:E4:4D:14:C8;-74;11
1.20;90;HFU Open;6A:D7:9A:38:9B:6D;-89;48
1.20;90;HFU Open;6A:D7:9A:38:9B:6D;-83;48
1.20;90;HFU Guest;78:8A:20:0F:1C:62;-68;36
1.20;90;HFU Guest;78:8A:20:0F:1C:62;-68;36
1.20;90;HFU Open;C2:FB:E4:4E:14:C8;-77;44
1.20;90;HFU Open;C2:FB:E4:4E:14:C8;-77;44
1.20;90;eduroam;7E:83:C2:21:95:67;-92;11
1.20;90;eduroam;7E:83:C2:21:95:67;-93;11
1.20;90;HFU Guest;B4:FB:E4:C7:5F:07;-74;11
1.20;90;HFU Guest;B4:FB:E4:C7:5F:07;-73;11
1.20;90;eduroam;BE:FB:E4:4D:14:C8;-74;11
1.20;90;HFU Open;82:83:C2:70:21:C4;-72;1
1.20;90;HFU Open;82:83:C2:70:21:C4;-72;1
1.20;90;HFU Guest;B4:FB:E4:4D:17:84;-90;1
1.20;90;HFU Guest;B4:FB:E4:4D:17:84;-90;1
1.20;90;HFU Guest;78:8A:20:0F:32:CA;-56;36
1.20;90;HFU Guest;78:8A:20:0F:32:CA;-56;36
1.20;90;eduroam;6A:D7:9A:28:9B:6C;-79;6
1.20;90;eduroam;6A:D7:9A:28:9B:6C;-79;6
1.20;90;eduroam;BE:FB:E4:4E:14:C8;-77;44
1.20;90;eduroam;BE:FB:E4:4E:14:C8;-77;44
1.20;90;eduroam;82:8A:20:0F:1C:62;-65;36
1.20;90;eduroam;82:8A:20:0F:1C:62;-65;36
1.20;90;HFU Guest;B4:FB:E4:4E:17:84;-87;44
1.20;90;HFU Open;C2:FB:E4:84:75:A5;-83;6
1.20;90;eduroam;7E:83:C2:70:21:C4;-71;1
1.20;90;eduroam;7E:83:C2:70:21:C4;-72;1
1.20;180;eduroam;82:8A:20:0F:32:CA;-66;36
1.20;180;eduroam;82:8A:20:0F:32:CA;-66;36
1.20;180;HFU Open;86:8A:20:0F:32:C3;-60;11
1.20;180;HFU Open;86:8A:20:0F:32:C3;-62;11
1.20;180;HFU Guest;68:D7:9A:68:9B:6D;-81;48
1.20;180;HFU Guest;68:D7:9A:68:9B:6D;-80;48
1.20;180;eduroam;BE:FB:E4:84:75:A5;-81;6
1.20;180;eduroam;BE:FB:E4:84:75:A5;-81;6
1.20;180;HFU Open;86:8A:20:0F:34:36;-86;48
1.20;180;HFU Open;86:8A:20:0F:34:36;-86;48
1.20;180;HFU Guest;78:8A:20:0F:1C:63;-54;1
1.20;180;HFU Guest;78:8A:20:0F:1C:63;-55;1
1.20;180;RIS-Labor;86:83:C2:21:95:67;-92;11
1.20;180;RIS-Labor;86:83:C2:70:21:C3;-80;40
1.20;180;RIS-Labor;86:83:C2:70:21:C3;-80;40
1.20;180;HFU Guest;74:83:C2:70:21:C3;-79;40
1.20;180;HFU Guest;74:83:C2:70:21:C3;-79;40
