PUNKT;SSID;BSS;RSSI;KANAL
0.20_W;eduroam;BE:FB:E4:C8:5E:D1;-74;36
0.20_W;iKettle 2.0:1e;5E:CF:7F:06:DE:1E;-84;6
0.20_W;iKettle 2.0:1e;5E:CF:7F:06:DE:1E;-90;6
0.20_W;HFU Guest;78:8A:20:0F:1C:63;-71;1
0.20_W;HFU Guest;78:8A:20:0F:1C:63;-72;1
0.20_W;eduroam;6A:D7:9A:28:9B:6C;-76;6
0.20_W;eduroam;6A:D7:9A:28:9B:6C;-77;6
0.20_W;HFU Guest;68:D7:9A:68:9B:6C;-75;6
0.20_W;HFU Guest;68:D7:9A:68:9B:6C;-75;6
0.20_W;HFU Guest;B4:FB:E4:C7:5E:D1;-62;6
0.20_W;HFU Guest;B4:FB:E4:C7:5E:D1;-60;6
0.20_W;HFU Open;C2:FB:E4:C4:CE:42;-64;8
0.20_W;HFU Open;C2:FB:E4:C4:CE:42;-65;8
0.20_W;eduroam;BE:FB:E4:80:96:DA;-89;1
0.20_W;eduroam;BE:FB:E4:80:96:DA;-89;1
0.20_W;eduroam;BE:FB:E4:C8:5F:07;-77;36
0.20_W;eduroam;BE:FB:E4:C8:5F:07;-81;36
0.20_W;HFU Open;86:8A:20:0F:32:C3;-83;11
0.20_W;HFU Open;86:8A:20:0F:32:C3;-83;11
0.20_W;eduroam;6A:D7:9A:28:9B:6D;-82;48
0.20_W;eduroam;6A:D7:9A:28:9B:6D;-80;48
0.20_W;HFU Guest;68:D7:9A:68:9B:6D;-83;48
0.20_W;HFU Guest;68:D7:9A:68:9B:6D;-81;48
0.20_W;SHLAB01-5;50:C7:BF:31:D3:96;-87;44
0.20_W;SHLAB01-5;50:C7:BF:31:D3:96;-87;44
0.20_W;HFU Guest;B4:FB:E4:C7:5F:07;-75;11
0.20_W;HFU Guest;B4:FB:E4:C7:5F:07;-79;11
0.20_W;HFU Guest;B4:FB:E4:C5:CE:42;-66;56
0.20_W;HFU Guest;B4:FB:E4:C5:CE:42;-67;56
0.20_W;SHLAB01;50:C7:BF:31:D3:97;-87;4
0.20_W;SHLAB01;50:C7:BF:31:D3:97;-87;4
0.20_W;eduroam;BE:FB:E4:C4:CE:42;-64;8
0.20_W;eduroam;BE:FB:E4:C4:CE:42;-65;8
0.20_W;;BA:FB:E4:C8:5E:D1;-71;36
0.20_W;RX-BF3BD414;D2:C0:BF:3B:D4:14;-73;4
0.20_W;RX-BF3BD414;D2:C0:BF:3B:D4:14;-73;4
0.20_W;HFU Open;6A:D7:9A:38:9B:6C;-76;6
0.20_W;HFU Open;6A:D7:9A:38:9B:6C;-77;6
0.20_W;eduroam;82:8A:20:0A:F9:7F;-82;6
0.20_W;eduroam;82:8A:20:0A:F9:7F;-82;6
0.20_W;HFU Open;86:8A:20:0F:1C:62;-83;36
0.20_W;;BA:FB:E4:80:96:DA;-89;1
0.20_W;;BA:FB:E4:80:96:DA;-89;1
0.20_W;HFU Open;6A:D7:9A:38:9B:6D;-81;48
0.20_W;HFU Open;6A:D7:9A:38:9B:6D;-80;48
0.20_W;HFU Open;86:8A:20:0F:1C:63;-70;1
0.20_W;HFU Open;86:8A:20:0F:1C:63;-72;1
0.20_W;eduroam;82:8A:20:0F:32:CB;-85;6
0.20_W;eduroam;82:8A:20:0F:32:CB;-85;6
0.20_W;NETGEAR24;B0:7F:B9:84:60:74;-80;6
0.20_W;NETGEAR24;B0:7F:B9:84:60:74;-79;6
0.20_W;HFU Open;C2:FB:E4:C7:5E:D1;-62;6
0.20_W;HFU Open;C2:FB:E4:C7:5E:D1;-60;6
0.20_W;EB8DAC68-EE81fIZQne1AOID;E0:BB:9E:A0:94:07;-92;11
0.20_W;EB8DAC68-EE81fIZQne1AOID;E0:BB:9E:A0:94:07;-92;11
0.21_N;HFU Open;C2:FB:E4:84:78:81;-92;11
0.21_N;HFU Open;C2:FB:E4:84:78:81;-92;11
0.21_N;HFU Open;C2:FB:E4:84:78:81;-92;11
0.21_N;;BA:FB:E4:C4:CE:42;-67;8
0.21_N;;7E:8A:20:0F:32:C3;-87;11
0.21_N;;7E:8A:20:0F:32:C3;-87;11
0.21_N;;7E:8A:20:0F:32:C3;-87;11
0.21_N;DIRECT-JTSHSURFACEZNRN;76:C6:3B:97:52:40;-82;11
0.21_N;HFU Open;C2:FB:E4:C7:5F:07;-81;11
0.21_N;HFU Open;C2:FB:E4:C7:5F:07;-81;11
0.21_N;HFU Open;C2:FB:E4:C7:5F:07;-81;11
0.21_N;HFU Guest;B4:FB:E4:C8:5E:D1;-68;36
0.21_N;HFU Guest;B4:FB:E4:C8:5E:D1;-74;36
0.21_N;HFU Guest;B4:FB:E4:C8:5E:D1;-72;36
0.21_N;HFU Open;C2:FB:E4:C5:CE:42;-68;56
0.21_N;HFU Open;C2:FB:E4:C5:CE:42;-67;56
0.21_N;HFU Open;C2:FB:E4:C5:CE:42;-61;56
0.21_N;eduroam;BE:FB:E4:C7:5E:D1;-70;6
0.21_N;eduroam;BE:FB:E4:C7:5E:D1;-70;6
0.21_N;eduroam;BE:FB:E4:84:78:81;-93;11
0.21_N;eduroam;BE:FB:E4:84:78:81;-93;11
0.21_N;Galaxy M3191A1;66:16:5C:E3:06:42;-91;11
0.21_N;Galaxy M3191A1;66:16:5C:E3:06:42;-90;11
0.21_N;Galaxy M3191A1;66:16:5C:E3:06:42;-90;11
0.21_N;eduroam;82:8A:20:0F:1C:63;-76;1
0.21_N;eduroam;82:8A:20:0F:1C:63;-78;1
0.21_N;eduroam;82:8A:20:0F:1C:63;-78;1
0.21_N;eduroam;BE:FB:E4:80:84:22;-84;1
0.21_N;HFU Guest;78:8A:20:0A:F9:7E;-78;36
0.21_N;HFU Guest;78:8A:20:0A:F9:7E;-79;36
0.21_N;HFU Guest;78:8A:20:0A:F9:7E;-79;36
0.21_N;eduroam;BE:FB:E4:C7:5F:07;-82;11
0.21_N;eduroam;BE:FB:E4:C7:5F:07;-82;11
0.21_N;eduroam;BE:FB:E4:C7:5F:07;-81;11
0.21_N;eduroam;BE:FB:E4:C5:CE:42;-69;56
0.21_N;eduroam;BE:FB:E4:C5:CE:42;-66;56
0.21_N;eduroam;BE:FB:E4:C5:CE:42;-64;56
0.21_N;HFU Guest;78:8A:20:0A:F9:7F;-69;6
0.21_N;HFU Guest;78:8A:20:0A:F9:7F;-69;6
0.21_N;HFU Guest;78:8A:20:0A:F9:7F;-69;6
0.21_N;HFU Guest;B4:FB:E4:C4:CE:42;-61;8
0.21_N;HFU Guest;B4:FB:E4:C4:CE:42;-66;8
0.21_N;HFU Guest;B4:FB:E4:C4:CE:42;-68;8
0.21_N;;7E:8A:20:0F:1C:63;-76;1
0.21_N;;7E:8A:20:0F:1C:63;-76;1
0.21_N;;7E:8A:20:0F:1C:63;-76;1
0.21_N;DIRECT-73M2070 Series;32:CD:A7:20:2B:83;-79;11
0.21_N;DIRECT-73M2070 Series;32:CD:A7:20:2B:83;-75;11
0.21_N;DIRECT-73M2070 Series;32:CD:A7:20:2B:83;-79;11
0.21_N;;6A:D7:9A:18:9B:6C;-71;6
0.21_N;;6A:D7:9A:18:9B:6C;-71;6
0.21_N;;6A:D7:9A:18:9B:6C;-71;6
0.21_N;SHLAB02-5;60:E3:27:AD:9B:61;-91;48
0.21_N;SHLAB02-5;60:E3:27:AD:9B:61;-90;48
0.21_N;;BA:FB:E4:80:84:22;-79;1
0.21_N;;BA:FB:E4:80:84:22;-84;1
0.21_N;;6A:D7:9A:18:9B:6D;-76;48
0.21_N;;6A:D7:9A:18:9B:6D;-76;48
0.21_N;;6A:D7:9A:18:9B:6D;-82;48
0.21_N;HFU Open;C2:FB:E4:C8:5E:D1;-68;36
0.21_N;HFU Open;C2:FB:E4:C8:5E:D1;-74;36
0.21_N;HFU Open;C2:FB:E4:C8:5E:D1;-72;36
0.21_N;;BA:FB:E4:C7:5F:07;-81;11
0.21_N;;BA:FB:E4:C5:CE:42;-68;56
0.21_N;;BA:FB:E4:C5:CE:42;-66;56
0.21_N;;BA:FB:E4:C5:CE:42;-61;56
0.21_N;SHLAB02;60:E3:27:AD:9B:62;-76;5
0.21_N;SHLAB02;60:E3:27:AD:9B:62;-76;5
0.21_N;SHLAB02;60:E3:27:AD:9B:62;-76;5
0.21_N;HFU Open;C2:FB:E4:80:96:DA;-93;1
0.21_N;HFU Open;C2:FB:E4:80:96:DA;-93;1
0.21_N;HFU Open;C2:FB:E4:80:96:DA;-93;1
0.21_N;HFU Guest;78:8A:20:0F:1C:62;-85;36
0.21_N;HFU Guest;78:8A:20:0F:1C:62;-85;36
0.21_N;HFU Guest;78:8A:20:0F:1C:62;-81;36
0.21_N;HFU Open;86:8A:20:0A:F9:7E;-77;36
0.21_N;HFU Open;86:8A:20:0A:F9:7E;-80;36
0.21_N;HFU Open;86:8A:20:0A:F9:7E;-80;36
0.21_N;eduroam;BE:FB:E4:C8:5E:D1;-68;36
0.21_N;eduroam;BE:FB:E4:C8:5E:D1;-74;36
0.21_N;eduroam;BE:FB:E4:C8:5E:D1;-72;36
0.21_N;iKettle 2.0:1e;5E:CF:7F:06:DE:1E;-88;6
0.21_N;iKettle 2.0:1e;5E:CF:7F:06:DE:1E;-88;6
0.21_N;iKettle 2.0:1e;5E:CF:7F:06:DE:1E;-88;6
0.21_N;eduroam;6A:D7:9A:28:9B:6C;-71;6
0.21_N;eduroam;6A:D7:9A:28:9B:6C;-71;6
0.21_N;eduroam;6A:D7:9A:28:9B:6C;-71;6
0.21_N;HFU Guest;68:D7:9A:68:9B:6C;-71;6
0.21_N;HFU Guest;68:D7:9A:68:9B:6C;-71;6
0.21_N;HFU Guest;68:D7:9A:68:9B:6C;-71;6
0.21_N;HFU Guest;B4:FB:E4:C7:5E:D1;-70;6
0.21_N;HFU Guest;B4:FB:E4:C7:5E:D1;-70;6
0.21_N;HFU Open;86:8A:20:0A:F9:7F;-68;6
0.21_N;HFU Open;86:8A:20:0A:F9:7F;-68;6
0.21_N;HFU Open;86:8A:20:0A:F9:7F;-68;6
0.21_N;HFU Open;C2:FB:E4:C4:CE:42;-61;8
0.21_N;HFU Open;C2:FB:E4:C4:CE:42;-66;8
0.21_N;HFU Open;C2:FB:E4:C4:CE:42;-68;8
0.21_N;eduroam;BE:FB:E4:C8:5F:07;-80;36
0.21_N;eduroam;BE:FB:E4:C8:5F:07;-80;36
0.21_N;eduroam;BE:FB:E4:C8:5F:07;-80;36
0.21_N;HFU Open;86:8A:20:0F:32:C3;-88;11
0.21_N;eduroam;6A:D7:9A:28:9B:6D;-77;48
0.21_N;eduroam;6A:D7:9A:28:9B:6D;-77;48
0.21_N;eduroam;6A:D7:9A:28:9B:6D;-82;48
0.21_N;HFU Guest;68:D7:9A:68:9B:6D;-76;48
0.21_N;HFU Guest;68:D7:9A:68:9B:6D;-77;48
0.21_N;HFU Guest;68:D7:9A:68:9B:6D;-82;48
0.21_N;HFU Guest;B4:FB:E4:C7:5F:07;-82;11
0.21_N;HFU Guest;B4:FB:E4:C7:5F:07;-82;11
0.21_N;HFU Guest;B4:FB:E4:C7:5F:07;-81;11
0.21_N;HFU Guest;B4:FB:E4:80:84:22;-79;1
0.21_N;HFU Guest;B4:FB:E4:80:84:22;-79;1
0.21_N;HFU Guest;B4:FB:E4:80:84:22;-79;1
0.21_N;HFU Guest;B4:FB:E4:C5:CE:42;-68;56
0.21_N;HFU Guest;B4:FB:E4:C5:CE:42;-67;56
0.21_N;HFU Guest;B4:FB:E4:C5:CE:42;-61;56
0.21_N;SHLAB01;50:C7:BF:31:D3:97;-84;4
0.21_N;SHLAB01;50:C7:BF:31:D3:97;-84;4
0.21_N;SHLAB01;50:C7:BF:31:D3:97;-86;4
0.21_N;eduroam;BE:FB:E4:C4:CE:42;-61;8
0.21_N;eduroam;BE:FB:E4:C4:CE:42;-66;8
0.21_N;eduroam;BE:FB:E4:C4:CE:42;-68;8
0.21_N;eduroam;82:8A:20:0A:F9:7E;-79;36
0.21_N;eduroam;82:8A:20:0A:F9:7E;-79;36
0.21_N;RX-BF3BD414;D2:C0:BF:3B:D4:14;-75;4
0.21_N;RX-BF3BD414;D2:C0:BF:3B:D4:14;-75;4
0.21_N;HFU Open;6A:D7:9A:38:9B:6C;-71;6
0.21_N;HFU Open;6A:D7:9A:38:9B:6C;-71;6
0.21_N;HFU Open;6A:D7:9A:38:9B:6C;-71;6
0.21_N;eduroam;82:8A:20:0A:F9:7F;-70;6
0.21_N;eduroam;82:8A:20:0A:F9:7F;-70;6
0.21_N;eduroam;82:8A:20:0A:F9:7F;-70;6
0.21_N;eduroam;82:8A:20:0F:32:C3;-88;11
0.21_N;HFU Open;6A:D7:9A:38:9B:6D;-76;48
0.21_N;HFU Open;6A:D7:9A:38:9B:6D;-77;48
0.21_N;HFU Open;6A:D7:9A:38:9B:6D;-82;48
0.21_N;HFU Open;86:8A:20:0F:1C:63;-73;1
0.21_N;NETGEAR24;B0:7F:B9:84:60:74;-80;6
0.21_N;NETGEAR24;B0:7F:B9:84:60:74;-80;6
0.21_N;NETGEAR24;B0:7F:B9:84:60:74;-83;6
0.21_N;HFU Open;C2:FB:E4:C7:5E:D1;-68;6
0.21_N;HFU Open;C2:FB:E4:C7:5E:D1;-71;6
0.21_N;HFU Open;C2:FB:E4:C7:5E:D1;-70;6
0.21_N;EB8DAC68-EE81fIZQne1AOID;E0:BB:9E:A0:94:07;-94;11
0.21_N;EB8DAC68-EE81fIZQne1AOID;E0:BB:9E:A0:94:07;-94;11
0.21_O;;7E:8A:20:0A:F9:7F;-67;6
0.21_O;;7E:8A:20:0A:F9:7F;-68;6
0.21_O;;7E:8A:20:0A:F9:7F;-68;6
0.21_O;;BA:FB:E4:C4:CE:42;-67;8
0.21_O;;BA:FB:E4:C4:CE:42;-67;8
0.21_O;;7E:8A:20:0F:32:C3;-94;11
0.21_O;;7E:8A:20:0F:32:C3;-94;11
0.21_O;;7E:8A:20:0F:32:C3;-94;11
0.21_O;DIRECT-JTSHSURFACEZNRN;76:C6:3B:97:52:40;-79;11
0.21_O;DIRECT-JTSHSURFACEZNRN;76:C6:3B:97:52:40;-85;11
0.21_O;DIRECT-JTSHSURFACEZNRN;76:C6:3B:97:52:40;-85;11
0.21_O;HFU Open;C2:FB:E4:80:84:22;-86;1
0.21_O;HFU Open;C2:FB:E4:80:84:22;-84;1
0.21_O;HFU Open;C2:FB:E4:80:84:22;-84;1
0.21_O;HFU Open;C2:FB:E4:C7:5F:07;-79;11
0.21_O;HFU Open;C2:FB:E4:C7:5F:07;-82;11
0.21_O;HFU Open;C2:FB:E4:C7:5F:07;-82;11
0.21_O;HFU Guest;B4:FB:E4:C8:5E:D1;-69;36
0.21_O;HFU Guest;B4:FB:E4:C8:5E:D1;-73;36
0.21_O;HFU Guest;B4:FB:E4:C8:5E:D1;-71;36
0.21_O;HFU Open;C2:FB:E4:C5:CE:42;-69;56
0.21_O;HFU Open;C2:FB:E4:C5:CE:42;-66;56
0.21_O;HFU Open;C2:FB:E4:C5:CE:42;-65;56
0.21_O;;7E:8A:20:0F:32:CB;-92;6
0.21_O;;7E:8A:20:0F:32:CB;-92;6
0.21_O;eduroam;BE:FB:E4:C7:5E:D1;-70;6
0.21_O;eduroam;BE:FB:E4:C7:5E:D1;-70;6
0.21_O;eduroam;BE:FB:E4:84:78:81;-94;11
0.21_O;eduroam;BE:FB:E4:84:78:81;-94;11
0.21_O;eduroam;BE:FB:E4:84:78:81;-94;11
0.21_O;Galaxy M3191A1;66:16:5C:E3:06:42;-94;11
0.21_O;Galaxy M3191A1;66:16:5C:E3:06:42;-94;11
0.21_O;Galaxy M3191A1;66:16:5C:E3:06:42;-94;11
0.21_O;eduroam;82:8A:20:0F:1C:63;-72;1
0.21_O;eduroam;82:8A:20:0F:1C:63;-72;1
0.21_O;eduroam;82:8A:20:0F:1C:63;-72;1
0.21_O;eduroam;BE:FB:E4:80:84:22;-82;1
0.21_O;eduroam;BE:FB:E4:80:84:22;-82;1
0.21_O;eduroam;BE:FB:E4:80:84:22;-84;1
0.21_O;HFU Guest;78:8A:20:0A:F9:7E;-79;36
0.21_O;HFU Guest;78:8A:20:0A:F9:7E;-79;36
0.21_O;HFU Guest;78:8A:20:0A:F9:7E;-79;36
0.21_O;eduroam;BE:FB:E4:C7:5F:07;-79;11
0.21_O;eduroam;BE:FB:E4:C7:5F:07;-81;11
0.21_O;eduroam;BE:FB:E4:C7:5F:07;-82;11
0.21_O;eduroam;BE:FB:E4:C5:CE:42;-67;56
0.21_O;eduroam;BE:FB:E4:C5:CE:42;-66;56
0.21_O;eduroam;BE:FB:E4:C5:CE:42;-69;56
0.21_O;HFU Guest;74:83:C2:18:6D:24;-93;1
0.21_O;HFU Guest;74:83:C2:18:6D:24;-93;1
0.21_O;AP_KN_24;00:27:22:82:29:6E;-93;9
0.21_O;AP_KN_24;00:27:22:82:29:6E;-88;9
0.21_O;AP_KN_24;00:27:22:82:29:6E;-84;9
0.21_O;HFU Guest;78:8A:20:0A:F9:7F;-67;6
0.21_O;HFU Guest;78:8A:20:0A:F9:7F;-67;6
0.21_O;HFU Guest;78:8A:20:0A:F9:7F;-67;6
0.21_O;HFU Guest;B4:FB:E4:C4:CE:42;-66;8
0.21_O;HFU Guest;B4:FB:E4:C4:CE:42;-66;8
0.21_O;HFU Guest;B4:FB:E4:C4:CE:42;-66;8
0.21_O;HFU Guest;78:8A:20:0F:32:C3;-89;11
0.21_O;HFU Guest;78:8A:20:0F:32:C3;-87;11
0.21_O;HFU Guest;78:8A:20:0F:32:C3;-87;11
0.21_O;;7E:8A:20:0F:1C:63;-72;1
0.21_O;;7E:8A:20:0F:1C:63;-72;1
0.21_O;;7E:8A:20:0F:1C:63;-72;1
0.21_O;DIRECT-73M2070 Series;32:CD:A7:20:2B:83;-84;11
0.21_O;DIRECT-73M2070 Series;32:CD:A7:20:2B:83;-75;11
0.21_O;DIRECT-73M2070 Series;32:CD:A7:20:2B:83;-75;11
0.21_O;;6A:D7:9A:18:9B:6C;-70;6
0.21_O;;6A:D7:9A:18:9B:6C;-70;6
0.21_O;;6A:D7:9A:18:9B:6C;-70;6
0.21_O;;BA:FB:E4:84:78:81;-92;11
0.21_O;;BA:FB:E4:84:78:81;-92;11
0.21_O;SHLAB02-5;60:E3:27:AD:9B:61;-85;48
0.21_O;SHLAB02-5;60:E3:27:AD:9B:61;-85;48
0.21_O;SHLAB02-5;60:E3:27:AD:9B:61;-86;48
0.21_O;;BA:FB:E4:80:84:22;-84;1
0.21_O;;BA:FB:E4:80:84:22;-84;1
0.21_O;;6A:D7:9A:18:9B:6D;-82;48
0.21_O;;6A:D7:9A:18:9B:6D;-76;48
0.21_O;;6A:D7:9A:18:9B:6D;-76;48
0.21_O;HFU Open;C2:FB:E4:C8:5E:D1;-69;36
0.21_O;HFU Open;C2:FB:E4:C8:5E:D1;-73;36
0.21_O;HFU Open;C2:FB:E4:C8:5E:D1;-71;36
0.21_O;;BA:FB:E4:C7:5F:07;-81;11
0.21_O;;BA:FB:E4:C7:5F:07;-81;11
0.21_O;;BA:FB:E4:C5:CE:42;-61;56
0.21_O;;BA:FB:E4:C5:CE:42;-61;56
0.21_O;SHLAB02;60:E3:27:AD:9B:62;-78;5
0.21_O;SHLAB02;60:E3:27:AD:9B:62;-78;5
0.21_O;HFU Open;C2:FB:E4:C8:5F:07;-87;36
0.21_O;HFU Open;C2:FB:E4:C8:5F:07;-87;36
0.21_O;HFU Open;C2:FB:E4:C8:5F:07;-87;36
0.21_O;HFU Guest;78:8A:20:0F:1C:62;-81;36
0.21_O;HFU Guest;78:8A:20:0F:1C:62;-81;36
0.21_O;HFU Open;86:8A:20:0A:F9:7E;-78;36
0.21_O;HFU Open;86:8A:20:0A:F9:7E;-85;36
0.21_O;HFU Open;86:8A:20:0A:F9:7E;-81;36
0.21_O;eduroam;BE:FB:E4:C8:5E:D1;-69;36
0.21_O;eduroam;BE:FB:E4:C8:5E:D1;-73;36
0.21_O;eduroam;BE:FB:E4:C8:5E:D1;-71;36
0.21_O;iKettle 2.0:1e;5E:CF:7F:06:DE:1E;-93;6
0.21_O;iKettle 2.0:1e;5E:CF:7F:06:DE:1E;-86;6
0.21_O;iKettle 2.0:1e;5E:CF:7F:06:DE:1E;-87;6
0.21_O;HFU Guest;78:8A:20:0F:1C:63;-72;1
0.21_O;HFU Guest;78:8A:20:0F:1C:63;-76;1
0.21_O;HFU Guest;78:8A:20:0F:1C:63;-77;1
0.21_O;eduroam;6A:D7:9A:28:9B:6C;-70;6
0.21_O;eduroam;6A:D7:9A:28:9B:6C;-65;6
0.21_O;eduroam;6A:D7:9A:28:9B:6C;-65;6
0.21_O;HFU Guest;68:D7:9A:68:9B:6C;-70;6
0.21_O;HFU Guest;68:D7:9A:68:9B:6C;-70;6
0.21_O;HFU Guest;68:D7:9A:68:9B:6C;-65;6
0.21_O;HFU Guest;B4:FB:E4:C7:5E:D1;-70;6
0.21_O;HFU Guest;B4:FB:E4:C7:5E:D1;-66;6
0.21_O;HFU Guest;B4:FB:E4:C7:5E:D1;-66;6
0.21_O;HFU Open;86:8A:20:0A:F9:7F;-69;6
0.21_O;HFU Open;C2:FB:E4:C4:CE:42;-66;8
0.21_O;HFU Open;C2:FB:E4:C4:CE:42;-66;8
0.21_O;HFU Open;C2:FB:E4:C4:CE:42;-66;8
0.21_O;eduroam;BE:FB:E4:C8:5F:07;-86;36
0.21_O;eduroam;BE:FB:E4:C8:5F:07;-86;36
0.21_O;eduroam;BE:FB:E4:C8:5F:07;-86;36
0.21_O;HFU Open;86:8A:20:0F:32:C3;-88;11
0.21_O;HFU Open;86:8A:20:0F:32:C3;-87;11
0.21_O;HFU Open;86:8A:20:0F:32:C3;-86;11
0.21_O;HFU Guest;68:D7:9A:68:9B:6D;-77;48
0.21_O;HFU Guest;68:D7:9A:68:9B:6D;-77;48
0.21_O;HFU Guest;68:D7:9A:68:9B:6D;-75;48
0.21_O;eduroam;6A:D7:9A:28:9B:6D;-77;48
0.21_O;eduroam;6A:D7:9A:28:9B:6D;-76;48
0.21_O;eduroam;6A:D7:9A:28:9B:6D;-75;48
0.21_O;HFU Guest;B4:FB:E4:C7:5F:07;-79;11
0.21_O;HFU Guest;B4:FB:E4:C7:5F:07;-81;11
0.21_O;HFU Guest;B4:FB:E4:C7:5F:07;-82;11
0.21_O;HFU Guest;B4:FB:E4:80:84:22;-85;1
0.21_O;HFU Guest;B4:FB:E4:80:84:22;-85;1
0.21_O;HFU Guest;B4:FB:E4:80:84:22;-85;1
0.21_O;HFU Guest;B4:FB:E4:C5:CE:42;-69;56
0.21_O;HFU Guest;B4:FB:E4:C5:CE:42;-66;56
0.21_O;HFU Guest;B4:FB:E4:C5:CE:42;-66;56
0.21_O;SHLAB01;50:C7:BF:31:D3:97;-89;4
0.21_O;SHLAB01;50:C7:BF:31:D3:97;-89;4
0.21_O;SHLAB01;50:C7:BF:31:D3:97;-89;4
0.21_O;eduroam;BE:FB:E4:C4:CE:42;-66;8
0.21_O;eduroam;BE:FB:E4:C4:CE:42;-66;8
0.21_O;eduroam;BE:FB:E4:C4:CE:42;-66;8
0.21_O;eduroam;82:8A:20:0A:F9:7E;-78;36
0.21_O;eduroam;82:8A:20:0A:F9:7E;-78;36
0.21_O;eduroam;82:8A:20:0A:F9:7E;-78;36
0.21_O;RX-BF3BD414;D2:C0:BF:3B:D4:14;-73;4
0.21_O;RX-BF3BD414;D2:C0:BF:3B:D4:14;-78;4
0.21_O;RX-BF3BD414;D2:C0:BF:3B:D4:14;-75;4
0.21_O;HFU Open;6A:D7:9A:38:9B:6C;-70;6
0.21_O;HFU Open;6A:D7:9A:38:9B:6C;-70;6
0.21_O;HFU Open;6A:D7:9A:38:9B:6C;-64;6
0.21_O;eduroam;82:8A:20:0A:F9:7F;-69;6
0.21_O;eduroam;82:8A:20:0F:32:C3;-88;11
0.21_O;eduroam;82:8A:20:0F:32:C3;-88;11
0.21_O;HFU Open;6A:D7:9A:38:9B:6D;-77;48
0.21_O;HFU Open;6A:D7:9A:38:9B:6D;-76;48
0.21_O;HFU Open;6A:D7:9A:38:9B:6D;-75;48
0.21_O;HFU Open;86:8A:20:0F:1C:63;-72;1
0.21_O;HFU Open;86:8A:20:0F:1C:63;-72;1
0.21_O;HFU Open;86:8A:20:0F:1C:63;-77;1
0.21_O;NETGEAR24;B0:7F:B9:84:60:74;-76;6
0.21_O;NETGEAR24;B0:7F:B9:84:60:74;-92;6
0.21_O;NETGEAR24;B0:7F:B9:84:60:74;-85;6
0.21_O;HFU Open;C2:FB:E4:C7:5E:D1;-70;6
0.21_O;HFU Open;C2:FB:E4:C7:5E:D1;-70;6
0.21_O;HFU Open;C2:FB:E4:C7:5E:D1;-70;6
0.21_O;;7A:83:C2:18:6D:24;-93;1
0.21_O;;7A:83:C2:18:6D:24;-93;1
0.21_O;EB8DAC68-EE81fIZQne1AOID;E0:BB:9E:A0:94:07;-94;11
0.21_S;HFU Open;C2:FB:E4:84:78:81;-89;11
0.21_S;HFU Open;C2:FB:E4:84:78:81;-89;11
0.21_S;HFU Open;C2:FB:E4:84:78:81;-91;11
0.21_S;;7E:8A:20:0A:F9:7F;-70;6
0.21_S;;7E:8A:20:0A:F9:7F;-70;6
0.21_S;;7E:8A:20:0A:F9:7F;-71;6
0.21_S;;BA:FB:E4:C4:CE:42;-70;8
0.21_S;;BA:FB:E4:C4:CE:42;-70;8
0.21_S;;BA:FB:E4:C4:CE:42;-65;8
0.21_S;DIRECT-JTSHSURFACEZNRN;76:C6:3B:97:52:40;-86;11
0.21_S;DIRECT-JTSHSURFACEZNRN;76:C6:3B:97:52:40;-84;11
0.21_S;DIRECT-JTSHSURFACEZNRN;76:C6:3B:97:52:40;-87;11
0.21_S;HFU Open;C2:FB:E4:80:84:22;-84;1
0.21_S;HFU Open;C2:FB:E4:80:84:22;-87;1
0.21_S;HFU Open;C2:FB:E4:80:84:22;-87;1
0.21_S;HFU Open;C2:FB:E4:C7:5F:07;-86;11
0.21_S;HFU Open;C2:FB:E4:C7:5F:07;-89;11
0.21_S;HFU Open;C2:FB:E4:C7:5F:07;-87;11
0.21_S;HFU Guest;B4:FB:E4:C8:5E:D1;-69;36
0.21_S;HFU Guest;B4:FB:E4:C8:5E:D1;-77;36
0.21_S;HFU Guest;B4:FB:E4:C8:5E:D1;-77;36
0.21_S;;7E:8A:20:0F:32:CB;-92;6
0.21_S;;7E:8A:20:0F:32:CB;-92;6
0.21_S;;7E:8A:20:0F:32:CB;-92;6
0.21_S;HFU Open;C2:FB:E4:C5:CE:42;-61;56
0.21_S;HFU Open;C2:FB:E4:C5:CE:42;-64;56
0.21_S;HFU Open;C2:FB:E4:C5:CE:42;-62;56
0.21_S;eduroam;82:8A:20:0F:1C:62;-85;36
0.21_S;eduroam;82:8A:20:0F:1C:62;-85;36
0.21_S;eduroam;82:8A:20:0F:1C:62;-85;36
0.21_S;eduroam;BE:FB:E4:C7:5E:D1;-78;6
0.21_S;eduroam;BE:FB:E4:C7:5E:D1;-78;6
0.21_S;eduroam;BE:FB:E4:C7:5E:D1;-78;6
0.21_S;HFU Guest;B4:FB:E4:80:96:DA;-93;1
0.21_S;HFU Guest;B4:FB:E4:80:96:DA;-93;1
0.21_S;HFU Guest;B4:FB:E4:80:96:DA;-94;1
0.21_S;HFU Guest;B4:FB:E4:C8:5F:07;-85;36
0.21_S;HFU Guest;B4:FB:E4:C8:5F:07;-85;36
0.21_S;HFU Guest;B4:FB:E4:C8:5F:07;-85;36
0.21_S;Galaxy M3191A1;66:16:5C:E3:06:42;-97;11
0.21_S;Galaxy M3191A1;66:16:5C:E3:06:42;-97;11
0.21_S;Galaxy M3191A1;66:16:5C:E3:06:42;-97;11
